图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\18.jpg,14,珊瑚,4,水母,25,金鱼,14,珊瑚,8,海洋生物海马,12,海龟,True,6.7919757e-07,7.033399e-09,1.837746e-12,3.8961304e-08,0.78327036,1.50004e-07,0.00067665643,3.8149814e-05,0.009066675,9.204883e-09,6.385803e-07,1.8514218e-08,0.0014543228,6.043098e-05,0.023017196,1.61805e-06,6.769788e-09,7.140373e-05,4.8874415e-07,0.0012496122,2.6454034e-06,1.0238354e-05,8.494817e-08,3.0663592e-09,1.08776845e-07,0.18085392,6.9989796e-09,4.7243022e-11,1.7381735e-10,2.802168e-09,6.078964e-09,0.00022456965,1.0139242e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\19.jpg,14,珊瑚,14,珊瑚,26,鲈鱼,29,鳄鱼,15,石头鱼,28,鲳鱼,True,0.0008425279,1.1766496e-05,7.6162985e-07,9.099403e-11,0.002103751,2.6325544e-05,6.868198e-05,0.00053955603,1.9845237e-07,4.6295296e-09,0.0015183779,0.00020792882,4.824196e-06,6.377231e-06,0.61002785,0.04501756,5.5037963e-06,0.0011856622,0.00037811513,1.5137138e-05,1.1641296e-05,1.33673765e-08,8.2008626e-07,1.7764101e-05,4.0401935e-07,1.7783243e-10,0.22291672,2.4426465e-06,0.0063104774,0.10723464,0.0013745361,0.00016953736,2.6491613e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\2.jpg,14,珊瑚,14,珊瑚,4,水母,10,海葵,2,射水鱼,7,海洋生物大白鲨,True,1.9666333e-08,4.3137412e-08,2.2632652e-05,1.0262481e-12,0.021959139,7.304798e-08,6.8003114e-10,1.5161282e-06,9.662409e-10,1.2953952e-12,0.0011201636,1.9122814e-11,2.1847584e-09,7.458283e-08,0.97689134,7.957831e-07,1.7294552e-07,1.312681e-09,5.133624e-10,1.0481102e-06,1.953902e-12,7.514667e-13,1.4196747e-08,1.0550131e-11,1.0390268e-08,1.2331819e-10,2.0039257e-09,6.736378e-08,1.3588664e-07,1.0336631e-06,5.363096e-07,1.2214098e-06,4.1040804e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\20.jpg,14,珊瑚,14,珊瑚,4,水母,5,河豚,24,螺类,30,鳗鱼,True,3.580735e-14,1.046784e-11,1.344991e-09,7.635671e-15,0.0011843767,5.1915114e-05,7.992624e-08,1.8617073e-11,3.923247e-12,3.723897e-12,8.768177e-07,1.4604865e-07,5.380975e-09,1.9194575e-10,0.9987167,1.4472102e-08,2.332947e-13,5.6162004e-09,2.4548254e-11,5.940366e-14,3.487513e-15,2.5729636e-15,1.0555738e-11,1.5865355e-12,3.7021615e-05,1.1228955e-12,4.2019364e-13,1.0367305e-06,6.2753815e-09,2.785377e-07,7.4897384e-06,2.0705887e-10,4.817131e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\21.jpg,14,珊瑚,14,珊瑚,10,海葵,25,金鱼,23,螃蟹,13,狮子鱼,True,4.79038e-16,1.1702128e-09,1.06108326e-14,2.4268258e-13,2.9276885e-07,9.339975e-09,7.2790246e-11,1.25571525e-14,1.5937065e-15,6.579406e-13,0.0021517149,2.5619618e-18,3.6731787e-08,8.493421e-07,0.99776506,2.320739e-07,1.9607302e-11,5.3590096e-08,1.4239445e-09,1.517911e-12,1.7019691e-15,6.290548e-15,1.3719462e-08,2.1666012e-06,2.1970733e-08,7.936742e-05,4.062103e-15,5.147898e-10,3.9665805e-12,1.2023121e-10,5.8155862e-08,1.7425863e-11,2.649854e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\22.jpg,14,珊瑚,14,珊瑚,10,海葵,4,水母,19,蓝吊鱼,13,狮子鱼,True,3.4080523e-14,9.998927e-12,1.0228285e-17,5.277885e-16,9.65341e-06,2.5349678e-15,5.2935266e-14,7.500879e-14,1.00243524e-13,4.2362223e-18,1.1929696e-05,4.0113045e-21,3.0933665e-12,1.0443679e-09,0.9999784,5.403506e-10,3.7685263e-12,1.28530875e-11,2.280824e-11,4.7889146e-09,4.213583e-16,7.885843e-14,3.0665303e-13,2.5437575e-12,9.4526925e-14,4.540944e-12,1.1602221e-13,8.537068e-16,4.8537515e-14,7.472866e-13,4.7243252e-14,3.4644299e-10,2.8435408e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\23.jpg,14,珊瑚,14,珊瑚,15,石头鱼,10,海葵,13,狮子鱼,17,章鱼,True,4.3769907e-20,5.1647635e-18,7.630026e-26,6.908999e-19,3.897009e-13,2.8301e-18,6.4383064e-13,1.9315937e-20,5.600706e-15,6.3492385e-23,4.7048196e-08,1.6516147e-25,4.6652686e-12,8.122686e-09,0.9999999,7.296648e-08,2.719468e-12,6.634881e-09,2.030247e-13,1.9001458e-09,3.889516e-21,3.8973657e-17,2.2243072e-16,6.226361e-12,1.0430271e-12,8.1860605e-14,1.7026685e-21,8.758826e-17,1.9052432e-18,3.728399e-15,2.5083546e-17,3.6767885e-12,2.0455804e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\24.jpg,14,珊瑚,20,蓝鲸,4,水母,26,鲈鱼,14,珊瑚,16,石斑鱼,True,6.475196e-08,3.473187e-09,6.7051815e-06,4.7257543e-13,0.39131296,4.0252648e-13,5.0508455e-09,5.6425518e-09,3.1190476e-07,2.6153275e-08,1.08790985e-07,8.248349e-13,1.4963685e-09,7.620275e-07,7.6388445e-05,5.4324212e-11,3.68223e-05,1.2099939e-10,5.570768e-08,4.941502e-08,0.6084007,2.989197e-08,4.389435e-11,7.7295314e-14,4.0896578e-10,1.8637682e-08,0.00016237468,8.409851e-12,2.290616e-12,1.4520454e-10,1.603019e-09,2.5364343e-06,5.308147e-15
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\25.jpg,14,珊瑚,14,珊瑚,5,河豚,9,海洋生物鲸鲨,16,石斑鱼,11,海豹,True,7.2352806e-13,5.3266793e-15,4.750193e-13,2.2467922e-16,2.284617e-09,1.3745135e-05,7.0794823e-09,2.59737e-10,1.2909683e-15,1.294686e-05,4.7172422e-11,2.052896e-07,1.9857437e-08,3.2853506e-10,0.99997187,6.719301e-11,1.0413968e-06,8.6305557e-10,7.7405225e-15,1.4324928e-14,4.5155086e-14,1.1712964e-13,1.0156466e-13,2.7903844e-14,3.0857745e-08,4.845284e-14,5.2720525e-17,6.6038936e-08,1.0879014e-14,2.1007161e-10,6.89422e-08,3.7091976e-09,9.883261e-15
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\26.jpg,14,珊瑚,14,珊瑚,29,鳄鱼,15,石头鱼,16,石斑鱼,17,章鱼,True,4.3172545e-15,5.4375455e-17,4.2565296e-18,4.7616937e-16,5.4252318e-08,2.352727e-08,3.8845036e-10,7.1876485e-08,9.093258e-14,1.9015889e-09,1.5596968e-09,4.516405e-09,2.2103228e-07,2.21176e-08,0.99999225,1.2112835e-06,1.0021746e-06,7.2856227e-07,1.1538065e-11,2.8471543e-11,1.8132555e-10,4.5700027e-08,1.7738156e-12,7.762279e-12,2.8598004e-07,1.5942607e-10,4.4245295e-14,6.6137523e-10,8.494602e-15,4.0720006e-06,4.6756155e-10,8.843817e-10,8.28286e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\27.jpg,14,珊瑚,14,珊瑚,17,章鱼,15,石头鱼,24,螺类,16,石斑鱼,True,1.7377812e-10,1.1843539e-07,7.5432655e-14,6.1764496e-11,1.9053804e-08,2.955127e-08,4.0357082e-11,4.741926e-09,7.917026e-11,4.7757384e-12,2.6966642e-08,5.3259158e-11,8.07109e-05,8.745783e-07,0.9937919,0.002636628,0.000121217476,0.0027632327,3.1866347e-07,1.0629077e-06,3.6461497e-13,4.869357e-08,6.542557e-08,8.516645e-05,0.00051449914,1.1083471e-06,2.2921437e-10,1.6426693e-06,2.6215712e-11,6.9126244e-08,4.1748238e-10,1.0542941e-06,1.3782524e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\28.jpg,14,珊瑚,14,珊瑚,16,石斑鱼,15,石头鱼,24,螺类,17,章鱼,True,4.4247533e-18,2.037287e-16,1.8501958e-21,3.3782155e-18,1.3563823e-13,4.383267e-14,6.3749157e-14,6.598283e-15,1.8748673e-14,1.3393666e-16,3.6033432e-10,2.6830118e-18,1.7260128e-07,2.5332023e-08,0.99999535,9.358523e-07,1.8504023e-06,7.080175e-07,5.945576e-11,6.0765136e-11,1.678845e-18,1.1592292e-12,4.2678556e-12,2.111441e-08,9.3166966e-07,6.3249295e-11,2.0025652e-18,7.327163e-10,3.3735316e-16,6.79164e-11,5.610009e-13,7.294818e-12,1.2495083e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\29.jpg,14,珊瑚,14,珊瑚,25,金鱼,2,射水鱼,5,河豚,13,狮子鱼,True,0.00015132943,2.1891083e-08,0.05819035,1.578413e-05,0.00036462778,0.010127309,1.4351887e-09,7.248999e-07,1.5710542e-05,1.2369536e-08,0.0022473708,3.1751634e-07,0.00034236576,0.0055959094,0.8233951,3.9080558e-05,9.1508184e-05,0.0024957599,7.0081596e-06,2.0468135e-06,1.6318273e-14,6.917798e-10,8.447886e-08,3.313916e-05,0.0042585116,0.08752323,1.3827003e-09,0.004661657,1.4713722e-08,8.478904e-06,2.3669309e-05,0.00040900332,9.075155e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\3.jpg,14,珊瑚,14,珊瑚,29,鳄鱼,15,石头鱼,16,石斑鱼,17,章鱼,True,4.3172545e-15,5.4375455e-17,4.2565296e-18,4.7616937e-16,5.4252318e-08,2.352727e-08,3.8845036e-10,7.1876485e-08,9.093258e-14,1.9015889e-09,1.5596968e-09,4.516405e-09,2.2103228e-07,2.21176e-08,0.99999225,1.2112835e-06,1.0021746e-06,7.2856227e-07,1.1538065e-11,2.8471543e-11,1.8132555e-10,4.5700027e-08,1.7738156e-12,7.762279e-12,2.8598004e-07,1.5942607e-10,4.4245295e-14,6.6137523e-10,8.494602e-15,4.0720006e-06,4.6756155e-10,8.843817e-10,8.28286e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\4.jpg,14,珊瑚,14,珊瑚,15,石头鱼,13,狮子鱼,12,海龟,10,海葵,True,3.5833256e-17,1.273991e-15,6.470645e-24,7.692774e-21,1.6041238e-11,3.1653862e-14,4.1753506e-12,4.3416163e-17,6.488991e-15,1.5317719e-19,3.6276333e-09,1.4190442e-17,3.1304875e-08,1.4899511e-07,0.9998716,0.00012821841,3.5316565e-09,3.0226128e-09,1.0034289e-15,4.844932e-12,1.7411157e-20,2.3383043e-18,2.9883056e-12,4.0566145e-10,9.391565e-12,6.1797837e-14,1.442727e-18,7.0549774e-14,2.6676202e-16,4.2862713e-11,2.6348133e-15,1.9752388e-13,8.587275e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\5.jpg,14,珊瑚,14,珊瑚,16,石斑鱼,15,石头鱼,24,螺类,17,章鱼,True,4.4247533e-18,2.037287e-16,1.8501958e-21,3.3782155e-18,1.3563823e-13,4.383267e-14,6.3749157e-14,6.598283e-15,1.8748673e-14,1.3393666e-16,3.6033432e-10,2.6830118e-18,1.7260128e-07,2.5332023e-08,0.99999535,9.358523e-07,1.8504023e-06,7.080175e-07,5.945576e-11,6.0765136e-11,1.678845e-18,1.1592292e-12,4.2678556e-12,2.111441e-08,9.3166966e-07,6.3249295e-11,2.0025652e-18,7.327163e-10,3.3735316e-16,6.79164e-11,5.610009e-13,7.294818e-12,1.2495083e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\6.jpg,14,珊瑚,14,珊瑚,29,鳄鱼,15,石头鱼,16,石斑鱼,17,章鱼,True,4.3172545e-15,5.4375455e-17,4.2565296e-18,4.7616937e-16,5.4252318e-08,2.352727e-08,3.8845036e-10,7.1876485e-08,9.093258e-14,1.9015889e-09,1.5596968e-09,4.516405e-09,2.2103228e-07,2.21176e-08,0.99999225,1.2112835e-06,1.0021746e-06,7.2856227e-07,1.1538065e-11,2.8471543e-11,1.8132555e-10,4.5700027e-08,1.7738156e-12,7.762279e-12,2.8598004e-07,1.5942607e-10,4.4245295e-14,6.6137523e-10,8.494602e-15,4.0720006e-06,4.6756155e-10,8.843817e-10,8.28286e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\7.jpg,14,珊瑚,14,珊瑚,15,石头鱼,16,石斑鱼,29,鳄鱼,17,章鱼,True,5.1859757e-08,1.4522771e-12,6.597017e-12,1.0121486e-12,8.4403024e-07,2.4084393e-06,6.401383e-08,0.0001750839,2.8203455e-12,1.37588305e-08,5.6640037e-08,1.3412699e-05,0.00025488407,0.00017211355,0.99241513,0.0022175966,0.0021705588,0.0007405015,0.00049579056,1.9092075e-05,5.7181193e-10,3.1122977e-07,3.476414e-10,9.4364e-10,3.3925571e-09,9.765548e-05,8.574804e-07,4.269449e-06,1.1251438e-11,0.0012191517,1.9024058e-09,9.986397e-08,3.5776798e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\8.jpg,14,珊瑚,14,珊瑚,31,黄尾副刺尾鱼,10,海葵,16,石斑鱼,17,章鱼,True,2.049458e-09,5.8940186e-06,1.0868295e-07,3.8239283e-09,7.264875e-06,3.1917717e-09,2.575327e-09,1.9500341e-09,9.216389e-06,4.156053e-14,0.0002108117,4.562297e-13,5.0125987e-08,1.0213483e-06,0.9987772,1.3431851e-06,6.1007104e-05,1.8010842e-05,4.2397815e-07,1.16584e-05,1.6040108e-10,1.598267e-09,1.3577971e-07,2.7834255e-06,2.2644157e-08,1.6161506e-06,3.7737905e-08,1.939126e-09,2.4598666e-08,2.72728e-07,6.648672e-09,0.00089106505,2.44355e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\珊瑚\9.jpg,14,珊瑚,14,珊瑚,5,河豚,10,海葵,4,水母,12,海龟,True,1.1029384e-08,1.7065992e-09,8.354478e-09,2.4492305e-12,0.0006623216,0.033588458,1.4840131e-06,1.7311292e-08,1.23749615e-08,2.1835524e-09,0.00070854503,1.2527864e-05,0.00013929226,3.1747165e-06,0.96478766,3.131663e-05,1.5041698e-07,1.2926397e-06,1.0225935e-08,8.1760595e-07,2.6252162e-12,4.2997284e-13,1.8964504e-07,1.7926281e-07,7.3557493e-07,1.7353113e-08,2.2487009e-06,3.4240864e-07,6.770058e-07,2.5557012e-05,3.1670283e-05,1.2119856e-06,6.00213e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\0.jpg,15,石头鱼,15,石头鱼,14,珊瑚,1,寄居蟹,17,章鱼,16,石斑鱼,True,7.848332e-10,0.0077490793,8.834797e-13,8.10678e-11,3.2517235e-08,1.9916678e-07,1.8713895e-09,7.816333e-10,2.0591034e-11,6.75881e-14,3.728443e-06,1.0493059e-09,0.00043753182,3.1701063e-06,0.09456413,0.8873898,0.0026027306,0.0069334335,3.39891e-08,2.8680195e-06,8.705785e-15,5.481567e-11,1.3959593e-07,7.385948e-05,0.00022231684,9.100592e-07,1.0206638e-09,1.5831743e-08,2.303337e-09,1.1116839e-05,4.936799e-08,3.6500957e-08,4.981915e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\1.jpg,15,石头鱼,15,石头鱼,14,珊瑚,17,章鱼,24,螺类,16,石斑鱼,True,7.31642e-08,2.9102187e-06,2.3683494e-12,9.962184e-13,2.5103338e-07,5.2682022e-08,3.7267974e-08,4.621111e-12,1.0240092e-07,3.8178574e-14,5.452769e-06,3.5254433e-10,9.8648225e-06,2.0782254e-06,0.006821314,0.9917995,1.170052e-05,0.0013200782,8.691269e-11,1.0899018e-08,3.4911475e-15,8.601973e-13,4.886392e-07,2.6092553e-06,2.2099834e-05,7.7470347e-10,2.6138192e-09,2.492684e-08,2.5965187e-08,5.370692e-07,2.2793377e-07,1.7318338e-07,5.628179e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\10.jpg,15,石头鱼,15,石头鱼,14,珊瑚,17,章鱼,16,石斑鱼,13,狮子鱼,True,6.19826e-15,7.8754935e-14,7.4748764e-22,4.5846524e-20,5.1497756e-10,4.1914698e-13,4.1272704e-11,1.0153064e-15,1.35704055e-14,8.5245905e-17,1.4472603e-09,4.0570154e-16,3.9202583e-08,4.9325482e-08,0.01819963,0.98179644,8.5294765e-08,3.8609865e-06,6.4610237e-15,3.5823688e-11,3.8612848e-19,5.347284e-18,2.9310846e-12,6.784091e-10,3.2291156e-09,9.6959136e-14,1.633957e-16,1.05431344e-10,2.1178488e-15,6.0888015e-09,5.516502e-13,1.2424872e-12,4.7870103e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\11.jpg,15,石头鱼,15,石头鱼,14,珊瑚,17,章鱼,12,海龟,29,鳄鱼,True,1.16517915e-08,1.3027711e-10,9.254918e-13,1.6035402e-17,4.7237258e-08,5.5330727e-09,1.2256129e-07,1.1932855e-13,1.4257071e-09,1.7307107e-14,2.375242e-07,3.859277e-08,2.296644e-05,2.065537e-06,0.01288973,0.98701316,2.5145653e-06,5.332326e-05,7.639467e-12,1.1579017e-11,3.948668e-18,1.0608502e-17,4.4689634e-09,4.2836263e-09,7.686158e-06,1.2730786e-13,8.7848506e-10,1.8326643e-08,3.0784528e-11,8.147021e-06,2.3616005e-08,5.3092397e-10,1.6220667e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\12.jpg,15,石头鱼,15,石头鱼,14,珊瑚,17,章鱼,4,水母,16,石斑鱼,True,7.621258e-08,1.0493962e-07,1.1709964e-11,2.2084608e-12,5.5838063e-05,3.4188943e-08,5.151785e-09,1.2744559e-09,1.4682559e-09,7.241558e-11,3.7806378e-06,8.140004e-12,2.5717911e-06,5.0858616e-06,0.05451208,0.93680495,5.3265052e-05,0.008527876,2.4151008e-08,7.09574e-07,5.374071e-12,1.4768263e-11,2.482211e-08,4.2470768e-07,3.1310847e-05,6.236729e-09,4.1798545e-10,4.9836e-07,3.33684e-10,8.1455687e-07,3.8748833e-08,3.0241134e-07,4.7258872e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\13.jpg,15,石头鱼,15,石头鱼,17,章鱼,16,石斑鱼,14,珊瑚,0,墨鱼,True,0.0001010921,1.3308056e-07,5.897181e-10,2.407004e-14,6.824644e-08,4.492125e-07,5.28693e-08,6.605742e-09,5.855668e-09,1.01188e-09,2.7164894e-08,4.1505073e-06,6.387972e-05,1.173256e-06,0.0024029224,0.98705786,0.0026595427,0.0076856595,8.4478895e-09,8.589979e-09,2.4340558e-12,1.484117e-11,3.7482137e-09,4.3843107e-10,1.45168715e-05,6.7872735e-11,7.4751216e-07,3.005895e-07,6.7153136e-12,2.0897187e-06,5.11074e-06,1.8581656e-07,3.246448e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\14.jpg,15,石头鱼,15,石头鱼,14,珊瑚,13,狮子鱼,30,鳗鱼,17,章鱼,True,8.916927e-08,4.7612807e-06,7.226979e-07,8.837512e-09,0.00035277914,0.00017867799,2.6115465e-09,7.482692e-06,0.0001860294,7.2164483e-09,1.936394e-07,3.0211827e-06,0.00027462887,0.003622019,0.0072784266,0.9846631,8.229066e-05,0.0010499426,2.5792006e-06,3.4676123e-05,1.3789195e-11,2.8724317e-06,0.0001401743,0.0001662902,0.00023879245,7.097255e-05,4.543349e-10,3.2582037e-05,5.0807603e-08,0.00015006015,0.0011405724,0.0003136109,2.5278098e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\15.jpg,15,石头鱼,15,石头鱼,14,珊瑚,16,石斑鱼,24,螺类,17,章鱼,True,2.0830984e-09,6.775732e-07,1.0723408e-12,8.8671545e-13,6.84036e-09,1.1227109e-08,5.4206964e-12,1.749269e-10,1.1342834e-10,2.4360169e-12,4.3520026e-10,1.433053e-11,7.441857e-07,3.585514e-08,4.9966933e-05,0.9998846,3.433018e-05,7.473588e-06,2.3997804e-10,2.230031e-09,6.8479755e-15,1.5142648e-10,7.709163e-10,2.2933804e-07,2.1712754e-05,4.940126e-10,5.333787e-12,7.642334e-09,2.3948309e-12,1.0286769e-08,1.869217e-08,3.9304417e-09,7.604025e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\16.jpg,15,石头鱼,15,石头鱼,17,章鱼,14,珊瑚,0,墨鱼,24,螺类,True,0.00011379398,1.4458875e-06,1.727095e-09,6.3390325e-13,5.982498e-09,2.9154214e-06,9.874927e-07,1.3484969e-10,2.787009e-07,2.1526539e-13,2.842707e-07,1.3151447e-05,1.4241222e-05,5.700882e-06,0.00029030172,0.9943527,1.094068e-05,0.0050654314,9.78774e-09,3.9100607e-09,1.94907e-15,1.3595197e-13,4.2894374e-07,1.9084796e-07,8.841198e-05,4.256359e-10,5.2916516e-06,1.0320247e-07,1.1931092e-08,3.1622872e-05,1.3791362e-06,1.898365e-07,9.418071e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\17.jpg,15,石头鱼,15,石头鱼,14,珊瑚,17,章鱼,29,鳄鱼,12,海龟,True,1.3060755e-10,2.8846066e-11,2.861091e-17,5.9868666e-17,2.763822e-07,2.5165856e-10,1.7462996e-06,3.625888e-10,3.5780876e-09,1.0968949e-14,1.2251083e-07,2.0041283e-07,5.2106493e-06,5.6424753e-08,0.0011383075,0.9987565,3.0215823e-08,7.378519e-05,7.21388e-11,1.9134076e-10,1.476194e-14,6.585809e-12,3.3675762e-10,1.0122501e-08,3.7182264e-08,6.716233e-14,3.2333325e-10,1.264239e-10,1.0130492e-09,2.3573743e-05,1.3598788e-07,3.8400184e-08,1.3874711e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\18.jpg,15,石头鱼,15,石头鱼,16,石斑鱼,17,章鱼,14,珊瑚,24,螺类,True,6.9194374e-07,3.603413e-08,4.3097e-13,1.2173324e-14,3.1870975e-09,9.757681e-09,3.062131e-10,7.506766e-11,9.604959e-12,1.5200846e-12,4.91595e-09,1.4423716e-09,1.3759441e-07,4.6459814e-09,3.085424e-06,0.99994123,4.1900043e-05,1.0411936e-05,3.501026e-11,2.899206e-10,3.0330016e-15,7.705736e-13,3.1653549e-09,1.46782195e-08,1.6900958e-06,4.879343e-12,2.3913035e-10,1.1877034e-07,3.1287604e-11,3.362149e-07,2.3227395e-07,1.0617222e-09,7.184705e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\19.jpg,15,石头鱼,15,石头鱼,14,珊瑚,16,石斑鱼,17,章鱼,29,鳄鱼,True,7.9099655e-10,7.0190285e-09,1.8820293e-12,4.0183145e-13,9.1761855e-08,3.528711e-08,1.7476225e-11,1.9110848e-07,1.2242353e-11,2.6468194e-10,3.622666e-08,5.934042e-09,8.290934e-06,3.35169e-08,0.002197846,0.99610704,0.0014830512,0.000100661535,7.4503635e-07,1.9589792e-09,2.9519973e-10,4.7744916e-08,1.1794222e-06,3.4015254e-06,2.2157844e-06,2.4498337e-09,7.172495e-10,7.59376e-07,5.388778e-11,8.4648455e-05,9.298983e-06,3.9352574e-07,3.2390354e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\2.jpg,15,石头鱼,15,石头鱼,14,珊瑚,17,章鱼,16,石斑鱼,13,狮子鱼,True,6.19826e-15,7.8754935e-14,7.4748764e-22,4.5846524e-20,5.1497756e-10,4.1914698e-13,4.1272704e-11,1.0153064e-15,1.35704055e-14,8.5245905e-17,1.4472603e-09,4.0570154e-16,3.9202583e-08,4.9325482e-08,0.01819963,0.98179644,8.5294765e-08,3.8609865e-06,6.4610237e-15,3.5823688e-11,3.8612848e-19,5.347284e-18,2.9310846e-12,6.784091e-10,3.2291156e-09,9.6959136e-14,1.633957e-16,1.05431344e-10,2.1178488e-15,6.0888015e-09,5.516502e-13,1.2424872e-12,4.7870103e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\20.jpg,15,石头鱼,15,石头鱼,17,章鱼,14,珊瑚,0,墨鱼,24,螺类,True,0.00011379398,1.4458875e-06,1.727095e-09,6.3390325e-13,5.982498e-09,2.9154214e-06,9.874927e-07,1.3484969e-10,2.787009e-07,2.1526539e-13,2.842707e-07,1.3151447e-05,1.4241222e-05,5.700882e-06,0.00029030172,0.9943527,1.094068e-05,0.0050654314,9.78774e-09,3.9100607e-09,1.94907e-15,1.3595197e-13,4.2894374e-07,1.9084796e-07,8.841198e-05,4.256359e-10,5.2916516e-06,1.0320247e-07,1.1931092e-08,3.1622872e-05,1.3791362e-06,1.898365e-07,9.418071e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\21.jpg,15,石头鱼,15,石头鱼,14,珊瑚,29,鳄鱼,12,海龟,22,虾,True,1.0212583e-07,8.07303e-07,1.4441019e-12,2.9571103e-11,0.00030717536,2.0541914e-07,8.36888e-08,9.701867e-05,1.40532945e-08,3.1736087e-09,7.0503897e-06,5.4013537e-05,0.0013336283,5.6741337e-06,0.041061584,0.9446336,5.155016e-05,4.18914e-05,3.2403318e-07,2.0019117e-07,6.4087144e-09,6.9735856e-05,0.0004285186,4.5075526e-06,3.2826156e-06,7.476198e-06,9.378562e-09,1.101678e-05,5.137874e-08,0.011867233,5.8591204e-06,4.534664e-06,2.9482026e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\石头鱼\22.jpg,15,石头鱼,15,石头鱼,17,章鱼,14,珊瑚,0,墨鱼,29,鳄鱼,True,0.00021750208,9.978242e-06,1.15187956e-10,5.5156736e-13,7.696368e-07,1.2330248e-06,2.6428506e-05,2.3622619e-08,1.5297958e-06,3.061907e-12,2.4406186e-06,5.753127e-05,1.5719475e-05,1.445947e-06,0.00028628195,0.99855405,1.0346808e-05,0.0005414703,1.0455457e-08,1.634029e-09,1.04568975e-11,7.569539e-12,2.1262913e-05,1.0912526e-05,8.690286e-05,9.945612e-11,2.6925675e-06,2.0355283e-07,2.0289938e-06,9.855736e-05,5.012705e-05,5.0212407e-07,7.324261e-08
