图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\22.jpg,16,石斑鱼,16,石斑鱼,29,鳄鱼,9,海洋生物鲸鲨,26,鲈鱼,27,鲟鱼,True,4.6832326e-07,3.1076476e-12,7.0431216e-09,4.3020654e-13,1.3111022e-10,3.2720777e-09,1.7356026e-11,1.8025345e-09,4.918419e-13,7.7488534e-05,2.5190955e-15,6.6161675e-07,5.59435e-11,3.6723108e-10,3.0967726e-08,2.2574696e-11,0.99979323,7.916068e-11,4.26381e-09,6.5374905e-07,5.437469e-13,9.73518e-12,9.763217e-13,6.5706236e-09,1.8084472e-09,7.369354e-09,2.8265862e-05,1.0590928e-05,1.1927423e-08,8.820073e-05,2.0508972e-07,1.5813832e-07,2.9888738e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\23.jpg,16,石斑鱼,16,石斑鱼,27,鲟鱼,29,鳄鱼,22,虾,12,海龟,True,1.8637046e-08,2.703976e-10,6.107123e-12,9.336685e-16,1.7627413e-11,2.8943422e-11,3.1220695e-16,4.455064e-12,9.925439e-12,3.3050678e-09,4.0436933e-14,1.55209e-07,4.7451917e-06,2.6325655e-11,4.754854e-08,9.806265e-07,0.9994778,3.5228995e-13,2.4167088e-11,6.3775443e-12,4.781897e-14,1.8152134e-15,5.3597228e-06,2.8088443e-06,3.128021e-07,1.525537e-11,9.433741e-09,0.0004936455,3.4969377e-13,1.389215e-05,2.1248835e-07,2.890438e-10,3.0276493e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\24.jpg,16,石斑鱼,16,石斑鱼,30,鳗鱼,9,海洋生物鲸鲨,0,墨鱼,14,珊瑚,True,0.0014044819,1.0420528e-23,1.7597347e-14,6.0373134e-17,3.2560078e-15,5.0767043e-15,3.6098324e-10,8.239991e-15,1.1657475e-18,0.004427203,1.3169061e-16,2.9696204e-15,9.940217e-15,7.9900425e-10,0.00067999435,3.9756897e-21,0.72222775,3.5308441e-16,4.2070405e-12,6.0252177e-15,4.41807e-14,8.764592e-17,3.2913836e-13,3.552908e-12,5.114017e-10,2.6719168e-14,2.4739937e-12,4.825954e-12,1.1291972e-16,5.6874644e-14,0.27126038,1.8658e-07,5.74511e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\25.jpg,16,石斑鱼,16,石斑鱼,30,鳗鱼,9,海洋生物鲸鲨,0,墨鱼,14,珊瑚,True,0.0014044819,1.0420528e-23,1.7597347e-14,6.0373134e-17,3.2560078e-15,5.0767043e-15,3.6098324e-10,8.239991e-15,1.1657475e-18,0.004427203,1.3169061e-16,2.9696204e-15,9.940217e-15,7.9900425e-10,0.00067999435,3.9756897e-21,0.72222775,3.5308441e-16,4.2070405e-12,6.0252177e-15,4.41807e-14,8.764592e-17,3.2913836e-13,3.552908e-12,5.114017e-10,2.6719168e-14,2.4739937e-12,4.825954e-12,1.1291972e-16,5.6874644e-14,0.27126038,1.8658e-07,5.74511e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\26.jpg,16,石斑鱼,16,石斑鱼,9,海洋生物鲸鲨,29,鳄鱼,27,鲟鱼,12,海龟,True,4.739854e-07,1.8221781e-13,1.771364e-14,1.4799078e-15,4.7895524e-12,3.4428127e-11,3.2452754e-09,4.2037032e-10,1.1665883e-12,5.228484e-05,1.1532471e-13,3.438213e-07,1.2584463e-06,3.4212096e-08,5.104405e-07,2.029308e-09,0.99993956,1.1312094e-12,1.2145462e-12,9.6979105e-11,1.6624747e-11,4.683636e-13,2.7203457e-09,2.6286253e-09,1.2412159e-08,7.915091e-09,2.0926932e-07,2.0334742e-06,4.302369e-12,3.239773e-06,4.382852e-08,8.077508e-11,5.3618123e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\27.jpg,16,石斑鱼,16,石斑鱼,27,鲟鱼,29,鳄鱼,22,虾,12,海龟,True,1.8637046e-08,2.703976e-10,6.107123e-12,9.336685e-16,1.7627413e-11,2.8943422e-11,3.1220695e-16,4.455064e-12,9.925439e-12,3.3050678e-09,4.0436933e-14,1.55209e-07,4.7451917e-06,2.6325655e-11,4.754854e-08,9.806265e-07,0.9994778,3.5228995e-13,2.4167088e-11,6.3775443e-12,4.781897e-14,1.8152134e-15,5.3597228e-06,2.8088443e-06,3.128021e-07,1.525537e-11,9.433741e-09,0.0004936455,3.4969377e-13,1.389215e-05,2.1248835e-07,2.890438e-10,3.0276493e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\28.jpg,16,石斑鱼,16,石斑鱼,14,珊瑚,15,石头鱼,12,海龟,7,海洋生物大白鲨,True,1.4509477e-07,1.4835396e-09,1.1377746e-10,2.050568e-14,2.9737578e-07,1.3046529e-08,1.5469646e-10,0.0004698021,2.5441585e-10,8.6399246e-05,2.9004e-09,0.00013364176,0.0008359628,8.595137e-08,0.44722894,0.008683316,0.5420812,2.3587125e-07,2.976883e-08,1.8562807e-09,6.1095534e-08,7.4255195e-07,1.9881764e-10,6.8901733e-09,5.051703e-08,6.863357e-11,1.2933005e-08,0.00046749634,4.2156834e-15,1.158838e-05,3.0681732e-10,5.4452585e-08,3.6968884e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\3.jpg,16,石斑鱼,16,石斑鱼,14,珊瑚,12,海龟,27,鲟鱼,15,石头鱼,True,2.6308943e-08,4.1467194e-09,1.9181836e-09,1.03549856e-10,2.8370226e-09,6.531156e-11,3.6560503e-12,2.5080335e-06,2.6922609e-09,3.6375486e-08,6.4519705e-09,1.403877e-08,0.00042656032,9.553008e-07,0.004625381,5.474422e-05,0.99479204,2.0628574e-06,6.3379557e-06,1.2336017e-09,2.9204447e-08,7.402175e-07,5.2384236e-10,8.3361965e-06,1.980668e-06,6.329279e-07,4.676679e-11,5.658734e-05,3.1772614e-12,1.9289904e-05,2.6712293e-08,1.6922223e-06,1.677995e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\4.jpg,16,石斑鱼,16,石斑鱼,27,鲟鱼,11,海豹,29,鳄鱼,15,石头鱼,True,0.00041244453,1.8587299e-08,7.997789e-13,1.8977148e-13,3.7493023e-06,1.0624998e-08,1.3750379e-07,5.5362607e-06,2.0554271e-05,0.00019766219,7.462655e-09,0.0029790308,0.0002495386,1.7246454e-06,1.9519284e-06,0.0008356711,0.9884869,3.2987504e-08,1.04428195e-10,4.3148256e-07,1.1506278e-08,1.4648143e-08,1.423769e-05,1.123329e-07,0.0005333048,4.4366734e-06,2.9728963e-05,0.0040901485,1.0219476e-09,0.0021313515,1.4160396e-07,1.036257e-08,1.1150598e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\5.jpg,16,石斑鱼,16,石斑鱼,7,海洋生物大白鲨,29,鳄鱼,27,鲟鱼,15,石头鱼,True,3.8209598e-07,1.9605146e-11,2.2349787e-12,2.033425e-14,1.5957266e-08,4.4889507e-13,5.425517e-11,0.00031604044,6.90087e-10,1.1438042e-08,1.5820952e-08,1.4442597e-10,1.6799008e-07,5.7136975e-09,1.980674e-05,3.9291735e-05,0.9992512,6.230022e-09,1.2012592e-09,2.1449509e-09,2.2959801e-08,2.5755135e-08,3.227991e-08,1.5914449e-07,5.59585e-08,4.782284e-09,1.297149e-07,0.00017517495,2.0591367e-11,0.00019632682,1.0224384e-08,2.5747743e-10,1.0441993e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\6.jpg,16,石斑鱼,16,石斑鱼,30,鳗鱼,29,鳄鱼,14,珊瑚,9,海洋生物鲸鲨,True,2.5884472e-05,3.99819e-15,2.3196955e-13,8.332235e-17,2.6121489e-11,1.0417408e-09,3.6855674e-08,8.6111646e-11,1.3129172e-15,0.00012708554,8.85524e-12,1.5449764e-07,1.1205303e-08,1.856169e-09,0.00024594038,5.597536e-08,0.99850994,2.210966e-10,2.8280192e-10,4.1303916e-10,1.2356628e-11,3.230608e-12,5.271774e-12,6.044756e-11,2.0464087e-10,1.1481397e-13,2.480997e-09,4.6834035e-07,6.5728026e-12,0.0004496338,0.00064086006,1.25441035e-08,6.506923e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\7.jpg,16,石斑鱼,16,石斑鱼,29,鳄鱼,27,鲟鱼,15,石头鱼,0,墨鱼,True,1.4522849e-05,1.9493177e-12,4.319637e-13,5.962781e-15,4.5569326e-09,1.193844e-12,7.331145e-11,2.825923e-07,1.5618364e-09,6.805384e-12,1.4121891e-05,3.6960698e-10,3.7149712e-07,1.9860794e-07,2.7859944e-06,3.1632455e-05,0.9874257,7.400375e-08,2.40892e-11,2.9412146e-07,3.792639e-12,1.7711211e-11,1.4064755e-05,2.1307612e-06,3.7764664e-10,5.425503e-10,1.2179426e-09,5.915032e-05,1.046055e-08,0.012428355,2.1144338e-06,2.2834075e-09,4.1591006e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\8.jpg,16,石斑鱼,16,石斑鱼,27,鲟鱼,29,鳄鱼,12,海龟,14,珊瑚,True,2.0434139e-07,1.4000719e-16,1.9725036e-18,9.8498416e-23,5.3822535e-10,5.823031e-15,2.0678622e-16,1.9328173e-11,4.8993064e-18,7.377261e-06,1.2555683e-14,6.053881e-09,1.6316877e-05,4.581768e-10,1.5884814e-05,2.0736502e-07,0.9962373,9.581339e-13,3.118958e-13,4.3370828e-12,6.184528e-12,1.7359426e-12,1.7434136e-10,1.3011906e-12,3.7665914e-16,6.040325e-14,6.49665e-13,0.0036892167,3.4675447e-20,3.3423174e-05,1.531417e-09,1.5212226e-12,1.8489485e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\石斑鱼\9.jpg,16,石斑鱼,16,石斑鱼,14,珊瑚,9,海洋生物鲸鲨,30,鳗鱼,12,海龟,True,1.9530647e-08,1.6804849e-14,2.0807184e-10,1.7589597e-12,3.380701e-08,1.1271995e-08,4.4494515e-09,6.41961e-10,9.400414e-12,0.0015639771,3.517289e-09,4.582871e-09,0.00025069795,0.00013837937,0.13539769,1.2872851e-08,0.8621763,1.1988512e-06,7.653131e-08,6.0773186e-09,2.1822533e-08,3.0539012e-11,3.0643704e-10,6.2838046e-07,2.4506406e-08,3.3097e-09,2.5083073e-11,1.9963937e-07,2.0314468e-12,1.7856145e-07,0.0004705834,3.8717438e-08,8.811891e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\0.jpg,17,章鱼,17,章鱼,29,鳄鱼,0,墨鱼,32,龙虾,6,海星,True,0.005039262,3.8462745e-06,6.109106e-13,5.0190235e-10,3.8153858e-06,3.9143075e-08,0.0032908272,7.843161e-06,7.544978e-07,5.2333453e-09,1.5318922e-07,2.7035019e-06,3.841865e-06,0.00018184449,2.7439842e-06,0.0011693378,0.000115205396,0.9777981,4.54175e-08,2.8507096e-05,1.7332144e-11,1.826099e-07,3.2821667e-05,2.0740441e-05,6.340437e-08,2.8115124e-05,1.3099558e-09,1.3147405e-05,2.831205e-07,0.008062824,1.1351615e-06,4.1527232e-06,0.0041876733
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\1.jpg,17,章鱼,17,章鱼,14,珊瑚,30,鳗鱼,18,红尾鲶鱼,6,海星,True,1.2818907e-05,2.371239e-10,2.9345512e-07,9.762769e-09,1.3508079e-06,7.338022e-08,0.00042352817,6.0247373e-07,5.6447184e-06,2.0066118e-09,2.9033721e-08,7.504803e-07,1.8498402e-05,1.0553443e-06,0.001305911,2.0843307e-05,1.6717141e-07,0.99632275,0.0005946538,9.739456e-07,4.2224904e-11,8.8973073e-10,5.561001e-06,1.2432097e-05,4.051407e-07,4.6085793e-06,2.8486977e-05,0.00033865697,8.180376e-09,8.5528976e-05,0.00081351266,7.58036e-07,1.3474753e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\10.jpg,17,章鱼,17,章鱼,14,珊瑚,12,海龟,27,鲟鱼,15,石头鱼,True,1.225497e-07,6.984122e-12,5.2146087e-12,4.1164665e-11,7.56783e-08,8.773006e-09,5.4616567e-07,2.8327127e-06,5.984063e-09,4.2905253e-08,1.9237638e-11,1.06886475e-07,0.00020177235,6.933748e-09,0.0033622503,3.3325232e-05,4.734292e-08,0.9963483,7.582325e-07,4.5173176e-09,3.496617e-09,1.2557928e-09,3.8224767e-11,3.0437063e-06,3.715451e-11,1.1810179e-10,1.7706508e-13,4.5356563e-05,3.3799264e-14,1.0316751e-10,4.539155e-08,1.4629707e-06,2.3900656e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\11.jpg,17,章鱼,17,章鱼,21,虎鲸,29,鳄鱼,16,石斑鱼,26,鲈鱼,True,3.5198457e-06,0.00013866319,6.4867245e-06,1.7038166e-05,5.396553e-06,2.8952508e-07,6.970255e-05,0.015606056,3.326371e-05,1.888181e-05,3.049922e-10,0.0011237477,0.00060281676,1.7328204e-06,3.0572203e-06,0.003259406,0.024517354,0.79849243,0.0004821405,1.6768592e-05,0.0004827492,0.08025758,2.5802012e-06,0.00039773766,0.00024199509,0.003250455,0.017802378,0.009018689,1.0839447e-07,0.038145613,0.0008665028,0.00014001929,0.004994744
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\12.jpg,17,章鱼,15,石头鱼,17,章鱼,10,海葵,14,珊瑚,12,海龟,True,1.4388697e-06,5.771162e-09,3.51216e-11,1.85412e-12,1.860042e-05,1.240883e-09,1.5857141e-07,9.73096e-07,3.536832e-07,7.648979e-12,0.015689574,6.767807e-09,0.0007391493,1.6233348e-06,0.012366112,0.64302826,0.0005296483,0.32671383,7.806022e-07,1.3924999e-07,7.523462e-11,3.5275247e-09,2.3849676e-05,0.00031437067,2.7856307e-05,5.479107e-09,3.6798298e-10,3.4250104e-06,8.573201e-08,0.0005327227,5.9941135e-06,6.6417505e-07,2.005854e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\13.jpg,17,章鱼,17,章鱼,21,虎鲸,29,鳄鱼,16,石斑鱼,26,鲈鱼,True,3.5198457e-06,0.00013866319,6.4867245e-06,1.7038166e-05,5.396553e-06,2.8952508e-07,6.970255e-05,0.015606056,3.326371e-05,1.888181e-05,3.049922e-10,0.0011237477,0.00060281676,1.7328204e-06,3.0572203e-06,0.003259406,0.024517354,0.79849243,0.0004821405,1.6768592e-05,0.0004827492,0.08025758,2.5802012e-06,0.00039773766,0.00024199509,0.003250455,0.017802378,0.009018689,1.0839447e-07,0.038145613,0.0008665028,0.00014001929,0.004994744
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\14.jpg,17,章鱼,17,章鱼,12,海龟,14,珊瑚,11,海豹,15,石头鱼,True,1.0378023e-08,2.8383508e-06,4.61649e-07,8.670186e-09,1.2712117e-07,2.2304374e-07,3.2154e-07,6.2339586e-07,2.0916177e-06,1.9745066e-08,7.0407395e-12,3.393226e-05,0.007870314,7.273742e-06,0.00015143488,2.2760845e-05,4.383029e-06,0.99187547,3.8204328e-07,1.5830905e-08,9.4206205e-11,1.3853169e-07,3.316073e-09,2.4038284e-06,1.4666124e-08,1.3017428e-08,7.5980326e-11,5.333396e-06,6.7091555e-11,2.2156255e-06,2.4078869e-08,1.7264307e-05,3.413304e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\15.jpg,17,章鱼,17,章鱼,14,珊瑚,12,海龟,27,鲟鱼,15,石头鱼,True,1.225497e-07,6.984122e-12,5.2146087e-12,4.1164665e-11,7.56783e-08,8.773006e-09,5.4616567e-07,2.8327127e-06,5.984063e-09,4.2905253e-08,1.9237638e-11,1.06886475e-07,0.00020177235,6.933748e-09,0.0033622503,3.3325232e-05,4.734292e-08,0.9963483,7.582325e-07,4.5173176e-09,3.496617e-09,1.2557928e-09,3.8224767e-11,3.0437063e-06,3.715451e-11,1.1810179e-10,1.7706508e-13,4.5356563e-05,3.3799264e-14,1.0316751e-10,4.539155e-08,1.4629707e-06,2.3900656e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\16.jpg,17,章鱼,17,章鱼,13,狮子鱼,4,水母,7,海洋生物大白鲨,12,海龟,True,4.3155902e-05,1.0041288e-09,5.224568e-13,5.0323408e-09,0.0006311937,4.1339102e-10,1.8443825e-06,0.00054779317,7.8527556e-08,5.093297e-07,4.798643e-09,2.3603265e-08,4.5463592e-05,0.02520688,3.539425e-05,1.0329707e-05,9.89505e-09,0.97345114,2.9580163e-09,6.29526e-08,3.7224627e-08,3.3316297e-08,4.9064464e-09,7.237823e-10,4.2785134e-10,1.6091976e-08,8.025928e-15,6.862326e-06,2.9188238e-13,1.9524885e-08,2.8396767e-09,1.8879758e-05,2.787157e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\17.jpg,17,章鱼,17,章鱼,29,鳄鱼,12,海龟,30,鳗鱼,15,石头鱼,True,4.1850617e-06,5.3198388e-08,1.3503208e-05,1.8757673e-08,2.513114e-07,2.2091055e-07,3.4776972e-06,3.1525116e-05,5.026317e-05,9.248337e-09,8.061453e-09,8.615205e-05,0.101660304,6.5890475e-07,0.0001995046,0.0054603596,0.00284531,0.744548,0.0027483592,3.527171e-06,1.7730866e-09,1.556401e-06,3.729799e-05,0.00032072992,2.718996e-05,1.2036488e-05,8.159078e-05,0.000955951,3.452939e-07,0.11244056,0.02845503,1.1904566e-05,7.975946e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\18.jpg,17,章鱼,17,章鱼,7,海洋生物大白鲨,18,红尾鲶鱼,27,鲟鱼,13,狮子鱼,True,2.5290854e-08,3.6271133e-10,5.3851545e-07,3.0138804e-07,4.130111e-05,1.6488555e-08,1.6097409e-05,0.3274667,9.327368e-05,2.2958839e-06,9.85915e-08,3.713553e-06,0.00017152893,0.0013862284,0.0002866204,2.4757423e-06,2.1317874e-05,0.63086027,0.024113646,2.4457104e-05,0.000792561,7.779452e-05,8.557221e-08,3.7028396e-05,2.4715135e-07,1.2152751e-06,3.8441336e-10,0.0139076365,2.3139624e-09,9.365205e-05,0.0004883744,0.0001078382,2.611025e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\19.jpg,17,章鱼,17,章鱼,14,珊瑚,30,鳗鱼,6,海星,8,海洋生物海马,True,6.393177e-11,1.1973131e-10,2.3950886e-10,1.2988321e-12,3.5476586e-07,1.1665707e-12,1.7562286e-05,3.5364572e-11,8.44627e-06,6.619363e-17,1.3336475e-10,5.0000308e-12,6.305024e-09,2.1920097e-09,0.00039530755,9.853016e-08,9.305846e-12,0.9993563,7.4738075e-08,1.1475373e-07,1.0880645e-16,2.0583417e-17,3.469133e-08,3.8359119e-07,3.4346332e-08,1.6951123e-11,2.604815e-12,2.018824e-08,4.0528865e-09,3.5523055e-06,0.00021765211,5.1782956e-09,9.63153e-15
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\2.jpg,17,章鱼,17,章鱼,29,鳄鱼,12,海龟,15,石头鱼,30,鳗鱼,True,4.1870285e-06,6.582109e-06,2.8081055e-05,2.538912e-08,2.85026e-07,4.3965635e-08,1.6536014e-05,5.7928696e-06,7.269719e-06,2.3853086e-09,4.2647058e-10,1.3796608e-05,0.015641779,2.0796486e-07,0.00019507846,0.005708376,0.002052108,0.9235989,0.0019308369,1.94032e-06,1.461783e-09,1.2891318e-06,4.4401095e-05,0.00025521184,3.298187e-05,1.4721694e-05,0.0004341304,0.00018777445,3.8492325e-07,0.04611267,0.0037032932,1.2405015e-06,3.1386914e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\20.jpg,17,章鱼,17,章鱼,16,石斑鱼,14,珊瑚,29,鳄鱼,18,红尾鲶鱼,True,5.5277184e-08,3.2456849e-06,1.5225805e-06,7.266343e-07,1.744696e-05,7.271345e-08,2.0183103e-07,2.2855725e-06,1.0471086e-05,2.3312447e-08,0.00010329862,1.0584805e-08,0.00052159524,0.00016671402,0.043543477,0.00020124167,0.055576798,0.89376456,0.0014708616,1.6221422e-06,1.5220121e-05,2.6214364e-06,7.5153206e-05,0.00015249768,0.00014437777,1.4456812e-05,9.709617e-07,1.2356996e-05,2.814568e-07,0.0033689702,0.00080141635,2.5075222e-05,3.8572713e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\21.jpg,17,章鱼,17,章鱼,14,珊瑚,30,鳗鱼,6,海星,8,海洋生物海马,True,5.2901905e-10,5.9800147e-09,2.3303814e-10,3.920377e-12,1.8461827e-06,1.106739e-11,9.3391674e-05,1.1724602e-10,3.5856126e-05,9.384175e-16,1.5936166e-10,1.6725188e-10,6.5813204e-08,9.306316e-09,0.0006005756,2.5335648e-06,3.4963345e-11,0.9990965,3.738304e-08,3.7925867e-07,6.100113e-16,9.155079e-17,3.13581e-07,1.0270302e-06,5.8488854e-07,5.4211188e-11,2.2051607e-11,4.4585914e-08,1.9016957e-08,2.1885078e-05,0.000144849,5.6580394e-09,8.63228e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\22.jpg,17,章鱼,17,章鱼,23,螃蟹,15,石头鱼,10,海葵,18,红尾鲶鱼,True,4.9070017e-08,5.462031e-10,1.7958206e-11,1.1093573e-10,2.190833e-08,4.4452442e-10,4.5101663e-07,1.2078409e-06,8.332929e-09,7.3629763e-13,0.0003358354,1.3216788e-09,1.7224284e-05,2.2656694e-08,8.076353e-05,0.0006581228,5.8314596e-05,0.9979759,8.625648e-05,8.154084e-09,6.6034095e-11,5.2347865e-08,3.5718284e-09,0.00076124346,8.078806e-06,3.2992407e-08,1.6762093e-10,2.1422625e-07,4.542216e-09,1.3995102e-05,1.5254728e-06,4.782403e-07,2.7220815e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\23.jpg,17,章鱼,17,章鱼,29,鳄鱼,14,珊瑚,15,石头鱼,10,海葵,True,2.9979773e-07,5.836992e-09,4.8830162e-11,7.527995e-10,0.0007538996,8.104016e-09,0.00014636714,0.00031491564,1.4019122e-06,1.34998235e-08,0.023608154,3.5804883e-06,2.8377108e-05,0.0072986437,0.05833659,0.02925783,0.019243577,0.69117856,1.025833e-06,7.172982e-06,1.8229654e-08,6.1417345e-06,0.00013949691,0.00011104229,0.00013732596,4.6830846e-09,1.6434234e-11,1.5242557e-07,1.8566499e-07,0.16807947,0.0008957801,0.00012964517,0.00032030008
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\24.jpg,17,章鱼,17,章鱼,30,鳗鱼,29,鳄鱼,28,鲳鱼,23,螃蟹,True,0.0016528281,2.90271e-05,1.5343124e-10,5.0300084e-11,8.098812e-05,2.0578253e-05,0.00080486445,0.0019338856,2.7252254e-06,1.0687051e-09,2.991053e-05,6.0538365e-05,2.1059863e-07,2.0770505e-09,0.00021433503,0.00043729725,1.527552e-07,0.88244826,0.00041522758,8.879238e-08,6.110736e-08,1.7633988e-09,0.0023019465,0.002894125,0.00023120857,7.867638e-11,1.1823138e-05,0.0017213594,0.0064208657,0.021407573,0.07687259,1.0686495e-06,6.5500753e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\25.jpg,17,章鱼,17,章鱼,21,虎鲸,7,海洋生物大白鲨,29,鳄鱼,16,石斑鱼,True,9.053582e-07,8.830877e-05,1.7505148e-05,5.379474e-05,1.42369345e-05,4.572306e-07,4.168158e-05,0.03907857,2.7619133e-05,3.516595e-05,1.7724352e-09,0.0006659094,0.0010792182,4.1833923e-06,7.0492383e-06,0.002496547,0.012376153,0.56146073,0.0008984956,2.333865e-05,0.0017314199,0.34357324,2.4197282e-06,0.0005271933,0.00017978653,0.002107953,0.008224519,0.004908715,8.501958e-08,0.014121217,0.0012325249,0.0002688973,0.0047521847
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\26.jpg,17,章鱼,17,章鱼,15,石头鱼,14,珊瑚,16,石斑鱼,13,狮子鱼,True,2.2169836e-06,2.4039552e-06,4.833486e-07,1.412031e-06,1.5569216e-05,3.486754e-06,2.0627122e-05,3.095172e-05,0.0006458369,7.3070896e-06,1.1053534e-05,4.105647e-06,0.0018326765,0.0030549185,0.039393328,0.13274905,0.019640481,0.80155665,8.067089e-06,0.00029520696,3.9165835e-07,2.451948e-07,4.498538e-07,8.7940876e-05,0.00024408298,3.2751038e-07,2.7130714e-10,0.00015097206,1.3985835e-08,4.2960324e-05,0.00014146135,4.984146e-05,5.507087e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\27.jpg,17,章鱼,17,章鱼,32,龙虾,23,螃蟹,12,海龟,7,海洋生物大白鲨,True,5.724508e-12,1.7973069e-10,8.408364e-15,1.931163e-09,2.4917405e-11,4.1237903e-12,4.5065992e-08,2.5196766e-06,7.2886484e-09,1.155129e-13,1.107793e-11,2.715977e-11,5.727977e-06,1.4641485e-07,1.5366982e-08,5.140691e-09,5.22707e-11,0.99968374,8.4265315e-09,1.0459212e-10,2.4994515e-11,1.6598374e-08,3.406821e-10,1.1524995e-05,7.052089e-11,1.7125483e-09,8.803779e-18,2.9034146e-08,1.893353e-12,6.682106e-08,2.920145e-10,8.756961e-09,0.00029623177
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\28.jpg,17,章鱼,17,章鱼,14,珊瑚,15,石头鱼,12,海龟,7,海洋生物大白鲨,True,0.00010019329,3.3673925e-10,7.848489e-09,1.054718e-09,8.7334396e-05,4.312489e-08,6.323189e-06,0.011276337,2.679099e-05,1.6197748e-06,3.972073e-05,3.111589e-06,0.023743719,3.1015592e-05,0.4078737,0.030915264,0.006871788,0.5143064,0.0012664592,1.808901e-05,6.963231e-07,0.00053728814,8.054239e-08,8.140873e-05,6.080488e-06,1.1115656e-05,5.6011217e-08,0.0022482676,1.7861587e-10,2.3705803e-05,2.414277e-06,0.00052056514,3.9424282e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\章鱼\3.jpg,17,章鱼,17,章鱼,6,海星,32,龙虾,15,石头鱼,14,珊瑚,True,2.4156102e-10,2.1155463e-06,2.240119e-15,1.6034455e-09,1.4193715e-09,2.3782944e-11,0.0006214303,1.9521451e-08,1.4780593e-09,6.447389e-11,3.8514247e-11,9.52393e-12,4.3845694e-07,4.9735904e-06,1.1614984e-05,5.7218138e-05,2.7824418e-09,0.9990915,8.762931e-09,1.0895076e-09,3.7313746e-12,6.909733e-11,2.177805e-11,1.5390178e-06,3.9332573e-07,8.210279e-09,3.3355238e-17,6.1788455e-08,2.3980898e-12,1.2216584e-08,2.894736e-11,2.4587443e-09,0.00020857135
